Date,CailKey,Expiry,Tenor,Data
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::7Y::NORMAL.MID,9M,7Y,96.98
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::10Y::NORMAL.MID,9Y,10Y,79.76
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::15Y::NORMAL.MID,9Y,15Y,74.45
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::20Y::NORMAL.MID,1Y,20Y,90.61
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::3Y::NORMAL.MID,20Y,3Y,73.88
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::5Y::NORMAL.MID,20Y,5Y,69.31
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::7Y::NORMAL.MID,20Y,7Y,66.29
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::2Y::NORMAL.MID,25Y,2Y,71.41
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::3Y::NORMAL.MID,2Y,3Y,101.46000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::9Y::NORMAL.MID,30Y,9Y,53.76
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::6Y::NORMAL.MID,20Y,6Y,67.8
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::1Y::NORMAL.MID,8Y,1Y,92.59
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::9Y::NORMAL.MID,5Y,9Y,90.37
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::3Y::NORMAL.MID,6M,3Y,99.08999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::25Y::NORMAL.MID,4Y,25Y,82.52000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::7Y::NORMAL.MID,5Y,7Y,91.62
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::8Y::NORMAL.MID,5Y,8Y,90.94
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::3Y::NORMAL.MID,4Y,3Y,97.55
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::15Y::NORMAL.MID,5Y,15Y,84.52
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::8Y::NORMAL.MID,25Y,8Y,59.54
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::15Y::NORMAL.MID,2M,15Y,85.17999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::1Y::NORMAL.MID,2M,1Y,57.84
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::9Y::NORMAL.MID,9Y,9Y,80.9
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::3Y::NORMAL.MID,5Y,3Y,95.98
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::10Y::NORMAL.MID,6M,10Y,93.21
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::2Y::NORMAL.MID,6M,2Y,100.77
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::20Y::NORMAL.MID,20Y,20Y,54.46
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::2Y::NORMAL.MID,20Y,2Y,76.03
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::8Y::NORMAL.MID,20Y,8Y,64.91
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::20Y::NORMAL.MID,1M,20Y,82.36
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::10Y::NORMAL.MID,1Y,10Y,96.08
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::7Y::NORMAL.MID,2M,7Y,85.19000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::9Y::NORMAL.MID,2M,9Y,86.5
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::1Y::NORMAL.MID,2Y,1Y,103.21000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::4Y::NORMAL.MID,2Y,4Y,100.14999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::1Y::NORMAL.MID,3Y,1Y,101.60000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::25Y::NORMAL.MID,3Y,25Y,85.19000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::10Y::NORMAL.MID,15Y,10Y,68.97
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::7Y::NORMAL.MID,15Y,7Y,72.46
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,85.92
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::9Y::NORMAL.MID,1M,9Y,84.39999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::8Y::NORMAL.MID,6Y,8Y,88.44
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::1Y::NORMAL.MID,7Y,1Y,94.47
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::4Y::NORMAL.MID,8Y,4Y,88.55
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::8Y::NORMAL.MID,8Y,8Y,83.47999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::9Y::NORMAL.MID,9M,9Y,95.59
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::9Y::NORMAL.MID,4Y,9Y,92.71
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::6Y::NORMAL.MID,5Y,6Y,92.44
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::7Y::NORMAL.MID,8Y,7Y,84.63999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::7Y::NORMAL.MID,9Y,7Y,82.91
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::6Y::NORMAL.MID,25Y,6Y,62.7
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::8Y::NORMAL.MID,9M,8Y,96.22999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::20Y::NORMAL.MID,9Y,20Y,71.32000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::20Y::NORMAL.MID,30Y,20Y,46.15
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::5Y::NORMAL.MID,30Y,5Y,60.84
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::7Y::NORMAL.MID,3M,7Y,90.44
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::5Y::NORMAL.MID,3Y,5Y,97.05999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::8Y::NORMAL.MID,3Y,8Y,95.72000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::40Y::NORMAL.MID,30Y,40Y,38.98
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::40Y::NORMAL.MID,10Y,40Y,62.199999999999996
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::40Y::NORMAL.MID,9M,40Y,85.78999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::40Y::NORMAL.MID,18M,40Y,85.4
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::40Y::NORMAL.MID,2Y,40Y,84.07
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::40Y::NORMAL.MID,3M,40Y,83.97
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::40Y::NORMAL.MID,8Y,40Y,66.82
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::40Y::NORMAL.MID,4Y,40Y,77.86999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::40Y::NORMAL.MID,15Y,40Y,53.85
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::40Y::NORMAL.MID,6M,40Y,85.05
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::40Y::NORMAL.MID,25Y,40Y,42.95
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::40Y::NORMAL.MID,1M,40Y,81.71
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::40Y::NORMAL.MID,20Y,40Y,47.71
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::40Y::NORMAL.MID,2M,40Y,82.84
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::40Y::NORMAL.MID,9Y,40Y,64.53999999999999
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::40Y::NORMAL.MID,5Y,40Y,74.76
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::40Y::NORMAL.MID,1Y,40Y,86.1
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::40Y::NORMAL.MID,6Y,40Y,71.96000000000001
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::40Y::NORMAL.MID,3Y,40Y,81.0
20231127,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::40Y::NORMAL.MID,7Y,40Y,69.02
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::4Y::NORMAL.MID,4Y,4Y,96.07
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::10Y::NORMAL.MID,10Y,10Y,77.06
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::2Y::NORMAL.MID,10Y,2Y,89.16
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::5Y::NORMAL.MID,4Y,5Y,95.19
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::30Y::NORMAL.MID,5Y,30Y,77.62
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::15Y::NORMAL.MID,6M,15Y,90.88000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::5Y::NORMAL.MID,10Y,5Y,83.18
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::15Y::NORMAL.MID,10Y,15Y,71.7
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::10Y::NORMAL.MID,2Y,10Y,96.39
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::5Y::NORMAL.MID,1Y,5Y,99.98
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::10Y::NORMAL.MID,20Y,10Y,62.22
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::25Y::NORMAL.MID,2Y,25Y,87.72999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::5Y::NORMAL.MID,2Y,5Y,99.13
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::7Y::NORMAL.MID,30Y,7Y,57.37
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::6Y::NORMAL.MID,3Y,6Y,96.58999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::10Y::NORMAL.MID,4Y,10Y,91.87
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::30Y::NORMAL.MID,2Y,30Y,86.59
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::1Y::NORMAL.MID,30Y,1Y,68.21
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::3Y::NORMAL.MID,30Y,3Y,66.06
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::30Y::NORMAL.MID,6Y,30Y,74.46000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::5Y::NORMAL.MID,6Y,5Y,91.22
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::7Y::NORMAL.MID,7Y,7Y,86.59
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::9Y::NORMAL.MID,7Y,9Y,84.83
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::2Y::NORMAL.MID,3M,2Y,88.78
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::9Y::NORMAL.MID,3M,9Y,90.27
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::25Y::NORMAL.MID,9Y,25Y,69.36
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::1Y::NORMAL.MID,10Y,1Y,89.30000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::25Y::NORMAL.MID,10Y,25Y,66.8
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::15Y::NORMAL.MID,1Y,15Y,93.08999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::7Y::NORMAL.MID,10Y,7Y,80.52999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::8Y::NORMAL.MID,10Y,8Y,79.55
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::9Y::NORMAL.MID,10Y,9Y,78.38
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::3Y::NORMAL.MID,10Y,3Y,86.71999999999998
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::4Y::NORMAL.MID,10Y,4Y,85.02
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::6Y::NORMAL.MID,9M,6Y,97.97
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::2Y::NORMAL.MID,9Y,2Y,90.7
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::6Y::NORMAL.MID,10Y,6Y,81.87
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::30Y::NORMAL.MID,30Y,30Y,42.51
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::30Y::NORMAL.MID,3M,30Y,85.22999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::20Y::NORMAL.MID,3Y,20Y,86.84
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::30Y::NORMAL.MID,3Y,30Y,83.72
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::15Y::NORMAL.MID,6Y,15Y,82.0
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::10Y::NORMAL.MID,8Y,10Y,81.64
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::6Y::NORMAL.MID,7Y,6Y,87.86999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::5Y::NORMAL.MID,15Y,5Y,75.34
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::25Y::NORMAL.MID,18M,25Y,88.80000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::3Y::NORMAL.MID,2Y,3Y,101.38
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::9Y::NORMAL.MID,30Y,9Y,53.660000000000004
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::20Y::NORMAL.MID,3M,20Y,85.4
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::6Y::NORMAL.MID,3M,6Y,90.63999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::8Y::NORMAL.MID,3M,8Y,90.53
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::15Y::NORMAL.MID,4Y,15Y,87.33
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::1Y::NORMAL.MID,5Y,1Y,98.02999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::4Y::NORMAL.MID,5Y,4Y,94.19999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::30Y::NORMAL.MID,10Y,30Y,65.16
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::10Y::20Y::NORMAL.MID,10Y,20Y,68.73
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::6Y::NORMAL.MID,2M,6Y,84.86
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::6Y::NORMAL.MID,2Y,6Y,98.73
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::25Y::NORMAL.MID,1M,25Y,81.27000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::25Y::NORMAL.MID,25Y,25Y,48.01
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::3Y::NORMAL.MID,9Y,3Y,88.47000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::30Y::NORMAL.MID,4Y,30Y,80.69
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::10Y::NORMAL.MID,5Y,10Y,89.33999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::5Y::NORMAL.MID,5Y,5Y,93.42
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::25Y::NORMAL.MID,6M,25Y,87.39
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::4Y::NORMAL.MID,6M,4Y,97.92999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::1Y::NORMAL.MID,8Y,1Y,92.54
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::5Y::NORMAL.MID,8Y,5Y,87.08
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::3Y::NORMAL.MID,9M,3Y,102.48
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::30Y::NORMAL.MID,9Y,30Y,67.52
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::20Y::NORMAL.MID,15Y,20Y,60.45
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::9Y::NORMAL.MID,15Y,9Y,69.47
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::1Y::NORMAL.MID,18M,1Y,103.00999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::18M::8Y::NORMAL.MID,18M,8Y,97.67
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::8Y::20Y::NORMAL.MID,8Y,20Y,73.3
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::8Y::NORMAL.MID,4Y,8Y,93.38000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::20Y::NORMAL.MID,5Y,20Y,81.25
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::6Y::NORMAL.MID,6M,6Y,95.69
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::10Y::NORMAL.MID,6Y,10Y,87.11999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::9Y::NORMAL.MID,5Y,9Y,90.32000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6M::3Y::NORMAL.MID,6M,3Y,99.27
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::15Y::NORMAL.MID,9M,15Y,92.33
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::20Y::NORMAL.MID,9M,20Y,90.18
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::4Y::NORMAL.MID,9Y,4Y,87.22
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::10Y::NORMAL.MID,30Y,10Y,52.93
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::15Y::NORMAL.MID,30Y,15Y,47.99
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::2Y::NORMAL.MID,30Y,2Y,68.14
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::2Y::NORMAL.MID,9M,2Y,103.83999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9Y::1Y::NORMAL.MID,9Y,1Y,90.91999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::30Y::4Y::NORMAL.MID,30Y,4Y,63.62
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::15Y::NORMAL.MID,3M,15Y,88.11
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::7Y::NORMAL.MID,3Y,7Y,96.06
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2Y::20Y::NORMAL.MID,2Y,20Y,89.61999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::3Y::NORMAL.MID,3M,3Y,89.92
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::10Y::NORMAL.MID,3Y,10Y,94.35000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::6Y::7Y::NORMAL.MID,6Y,7Y,89.0
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::15Y::NORMAL.MID,7Y,15Y,79.11
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::8Y::NORMAL.MID,7Y,8Y,85.55
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::8Y::NORMAL.MID,15Y,8Y,70.81
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::4Y::NORMAL.MID,1M,4Y,77.23
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::15Y::NORMAL.MID,15Y,15Y,63.74999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::4Y::NORMAL.MID,15Y,4Y,77.86
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::5Y::NORMAL.MID,1M,5Y,78.75
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::8Y::NORMAL.MID,1M,8Y,82.88
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1Y::6Y::NORMAL.MID,1Y,6Y,99.08999999999999
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3M::4Y::NORMAL.MID,3M,4Y,90.31
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::3Y::2Y::NORMAL.MID,3Y,2Y,101.18
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::30Y::NORMAL.MID,7Y,30Y,71.97
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::4Y::NORMAL.MID,7Y,4Y,90.27
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::20Y::4Y::NORMAL.MID,20Y,4Y,71.49
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::7Y::NORMAL.MID,25Y,7Y,60.93
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::9M::5Y::NORMAL.MID,9M,5Y,99.10000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::3Y::NORMAL.MID,4Y,3Y,97.48
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::15Y::NORMAL.MID,5Y,15Y,84.48
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::25Y::8Y::NORMAL.MID,25Y,8Y,59.449999999999996
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::15Y::NORMAL.MID,2M,15Y,85.03
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::2M::1Y::NORMAL.MID,2M,1Y,59.58
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::7Y::25Y::NORMAL.MID,7Y,25Y,73.63
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::4Y::25Y::NORMAL.MID,4Y,25Y,82.47000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::7Y::NORMAL.MID,5Y,7Y,91.57000000000001
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::5Y::8Y::NORMAL.MID,5Y,8Y,90.89
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::10Y::NORMAL.MID,15Y,10Y,68.73
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::15Y::7Y::NORMAL.MID,15Y,7Y,72.25
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::10Y::NORMAL.MID,1M,10Y,85.75
20231128,IR.EUR-EURIBOR-6M.VOL.SWPT.RLTV.ATM::1M::9Y::NORMAL.MID,1M,9Y,84.34
