Dates,Tickers,Tenor,Data
20231115,EUSA15 BGN Curncy,15Y,3.185
20231115,EUSA1D BGN Curncy,1D,NaN
20231115,EUSA1F BGN Curncy,18M,3.703
20231115,EUSA2 BGN Curncy,2Y,3.517
20231115,EUSA20 BGN Curncy,20Y,3.114
20231115,EUSA25 BGN Curncy,25Y,3.004
20231115,EUSA3 BGN Curncy,3Y,3.275
20231115,EUSA30 BGN Curncy,30Y,2.899
20231115,EUSA35 BGN Curncy,35Y,2.8075
20231115,EUSA4 BGN Curncy,4Y,3.158
20231115,EUSA40 BGN Curncy,40Y,2.722
20231115,EUSA45 BGN Curncy,45Y,2.639
20231115,EUSA5 BGN Curncy,5Y,3.107
20231115,EUSA50 BGN Curncy,50Y,2.5745
20231115,EUSA6 BGN Curncy,6Y,3.0861
20231115,EUSA7 BGN Curncy,7Y,3.082
20231115,EUSA8 BGN Curncy,8Y,3.0884
20231115,EUSA9 BGN Curncy,9Y,3.101
20231116,EUR006M Index,6M,4.071
20231116,EUSA1 BGN Curncy,1Y,3.938
20231116,EUSA10 BGN Curncy,10Y,3.0772
20231116,EUSA11 BGN Curncy,11Y,3.096
20231116,EUSA12 BGN Curncy,12Y,3.115
20231116,EUSA15 BGN Curncy,15Y,3.141
20231116,EUSA1D BGN Curncy,1D,NaN
20231116,EUSA1F BGN Curncy,18M,3.658
20231116,EUSA2 BGN Curncy,2Y,3.4647
20231116,EUSA20 BGN Curncy,20Y,3.072
20231116,EUSA25 BGN Curncy,25Y,2.964
20231116,EUSA3 BGN Curncy,3Y,3.2209
20231116,EUSA30 BGN Curncy,30Y,2.859
20231116,EUSA35 BGN Curncy,35Y,2.7677
20231116,EUSA4 BGN Curncy,4Y,3.1021
20231116,EUSA40 BGN Curncy,40Y,2.6807
20231116,EUSA45 BGN Curncy,45Y,2.612
20231116,EUSA5 BGN Curncy,5Y,3.0528
20231116,EUSA50 BGN Curncy,50Y,2.5367
20231116,EUSA6 BGN Curncy,6Y,3.032
20231116,EUSA7 BGN Curncy,7Y,3.0326
20231116,EUSA8 BGN Curncy,8Y,3.041
20231116,EUSA9 BGN Curncy,9Y,3.0525
20231117,EUR006M Index,6M,4.064
20231117,EUSA1 BGN Curncy,1Y,3.9515
20231117,EUSA10 BGN Curncy,10Y,3.076
20231117,EUSA11 BGN Curncy,11Y,3.091
20231117,EUSA12 BGN Curncy,12Y,3.108
20231117,EUSA15 BGN Curncy,15Y,3.1318
20231117,EUSA1D BGN Curncy,1D,NaN
20231117,EUSA1F BGN Curncy,18M,3.6722
20231117,EUSA2 BGN Curncy,2Y,3.4835
20231117,EUSA20 BGN Curncy,20Y,3.066
20231117,EUSA25 BGN Curncy,25Y,2.948
20231117,EUSA3 BGN Curncy,3Y,3.2368
20231117,EUSA30 BGN Curncy,30Y,2.84
20231117,EUSA35 BGN Curncy,35Y,2.7469
20231117,EUSA4 BGN Curncy,4Y,3.119
20231117,EUSA40 BGN Curncy,40Y,2.659
20231117,EUSA45 BGN Curncy,45Y,2.58
20231117,EUSA5 BGN Curncy,5Y,3.067
20231117,EUSA50 BGN Curncy,50Y,2.5106
20231117,EUSA6 BGN Curncy,6Y,3.045
20231117,EUSA7 BGN Curncy,7Y,3.038
20231117,EUSA8 BGN Curncy,8Y,3.044
20231117,EUSA9 BGN Curncy,9Y,3.0595
20231120,EUR006M Index,6M,4.058
20231120,EUSA1 BGN Curncy,1Y,3.9609
20231120,EUSA10 BGN Curncy,10Y,3.0765
20231120,EUSA11 BGN Curncy,11Y,3.09
20231120,EUSA12 BGN Curncy,12Y,3.106
20231120,EUSA15 BGN Curncy,15Y,3.127
20231120,EUSA1D BGN Curncy,1D,NaN
20231120,EUSA1F BGN Curncy,18M,3.692
20231120,EUSA2 BGN Curncy,2Y,3.5013
20231120,EUSA20 BGN Curncy,20Y,3.055
20231120,EUSA25 BGN Curncy,25Y,2.949
20231120,EUSA3 BGN Curncy,3Y,3.252
20231120,EUSA30 BGN Curncy,30Y,2.82
20231120,EUSA35 BGN Curncy,35Y,2.728
20231120,EUSA4 BGN Curncy,4Y,3.1343
20231120,EUSA40 BGN Curncy,40Y,2.644
20231120,EUSA45 BGN Curncy,45Y,2.5623
20231120,EUSA5 BGN Curncy,5Y,3.08
20231120,EUSA50 BGN Curncy,50Y,2.4879
20231120,EUSA6 BGN Curncy,6Y,3.055
20231120,EUSA7 BGN Curncy,7Y,3.0463
20231120,EUSA8 BGN Curncy,8Y,3.05
20231120,EUSA9 BGN Curncy,9Y,3.059
20231121,EUR006M Index,6M,4.07
20231121,EUSA1 BGN Curncy,1Y,3.956
20231121,EUSA10 BGN Curncy,10Y,3.0455
20231121,EUSA11 BGN Curncy,11Y,3.0625
20231121,EUSA12 BGN Curncy,12Y,3.079
20231121,EUSA15 BGN Curncy,15Y,3.102
20231121,EUSA1D BGN Curncy,1D,NaN
20231121,EUSA1F BGN Curncy,18M,3.679
20231121,EUSA2 BGN Curncy,2Y,3.4785
20231121,EUSA20 BGN Curncy,20Y,3.037
20231121,EUSA25 BGN Curncy,25Y,2.915
20231121,EUSA3 BGN Curncy,3Y,3.2238
20231121,EUSA30 BGN Curncy,30Y,2.808
20231121,EUSA35 BGN Curncy,35Y,2.714
20231121,EUSA4 BGN Curncy,4Y,3.1015
20231121,EUSA40 BGN Curncy,40Y,2.6261
20231121,EUSA45 BGN Curncy,45Y,2.5343
20231121,EUSA5 BGN Curncy,5Y,3.0447
20231121,EUSA50 BGN Curncy,50Y,2.475
20231121,EUSA6 BGN Curncy,6Y,3.02
20231121,EUSA7 BGN Curncy,7Y,3.0143
20231121,EUSA8 BGN Curncy,8Y,3.0185
20231121,EUSA9 BGN Curncy,9Y,3.0293
20231122,EUR006M Index,6M,4.063
20231122,EUSA1 BGN Curncy,1Y,3.975
20231122,EUSA10 BGN Curncy,10Y,3.0423
20231122,EUSA11 BGN Curncy,11Y,3.0592
20231122,EUSA12 BGN Curncy,12Y,3.0703
20231122,EUSA15 BGN Curncy,15Y,3.089
20231122,EUSA1D BGN Curncy,1D,NaN
20231122,EUSA1F BGN Curncy,18M,3.709
20231122,EUSA2 BGN Curncy,2Y,3.5217
20231122,EUSA20 BGN Curncy,20Y,3.024
20231122,EUSA25 BGN Curncy,25Y,2.896
20231122,EUSA3 BGN Curncy,3Y,3.265
20231122,EUSA30 BGN Curncy,30Y,2.788
20231122,EUSA35 BGN Curncy,35Y,2.696
20231122,EUSA4 BGN Curncy,4Y,3.1363
20231122,EUSA40 BGN Curncy,40Y,2.6
20231122,EUSA45 BGN Curncy,45Y,2.516
20231122,EUSA5 BGN Curncy,5Y,3.0734
20231122,EUSA50 BGN Curncy,50Y,2.454
20231122,EUSA6 BGN Curncy,6Y,3.046
20231122,EUSA7 BGN Curncy,7Y,3.0285
20231122,EUSA8 BGN Curncy,8Y,3.028
20231122,EUSA9 BGN Curncy,9Y,3.0385
20231123,EUR006M Index,6M,4.062
20231123,EUSA1 BGN Curncy,1Y,3.9839
20231123,EUSA10 BGN Curncy,10Y,3.1005
20231123,EUSA11 BGN Curncy,11Y,3.115
20231123,EUSA12 BGN Curncy,12Y,3.127
20231123,EUSA15 BGN Curncy,15Y,3.143
20231123,EUSA1D BGN Curncy,1D,NaN
20231123,EUSA1F BGN Curncy,18M,3.726
20231123,EUSA2 BGN Curncy,2Y,3.545
20231123,EUSA20 BGN Curncy,20Y,3.063
20231123,EUSA25 BGN Curncy,25Y,2.938
20231123,EUSA3 BGN Curncy,3Y,3.299
20231123,EUSA30 BGN Curncy,30Y,2.827
20231123,EUSA35 BGN Curncy,35Y,2.7343
20231123,EUSA4 BGN Curncy,4Y,3.1778
20231123,EUSA40 BGN Curncy,40Y,2.646
20231123,EUSA45 BGN Curncy,45Y,2.5612
20231123,EUSA5 BGN Curncy,5Y,3.1211
20231123,EUSA50 BGN Curncy,50Y,2.4883
20231123,EUSA6 BGN Curncy,6Y,3.0933
20231123,EUSA7 BGN Curncy,7Y,3.0831
20231123,EUSA8 BGN Curncy,8Y,3.0825
20231123,EUSA9 BGN Curncy,9Y,3.0892
20231124,EUR006M Index,6M,4.074
20231124,EUSA1 BGN Curncy,1Y,3.9929
20231124,EUSA10 BGN Curncy,10Y,3.1215
20231124,EUSA11 BGN Curncy,11Y,3.135
20231124,EUSA12 BGN Curncy,12Y,3.1475
20231124,EUSA15 BGN Curncy,15Y,3.1638
20231124,EUSA1D BGN Curncy,1D,NaN
20231124,EUSA1F BGN Curncy,18M,3.739
20231124,EUSA2 BGN Curncy,2Y,3.564
20231124,EUSA20 BGN Curncy,20Y,3.082
20231124,EUSA25 BGN Curncy,25Y,2.958
20231124,EUSA3 BGN Curncy,3Y,3.3198
20231124,EUSA30 BGN Curncy,30Y,2.849
20231124,EUSA35 BGN Curncy,35Y,2.757
20231124,EUSA4 BGN Curncy,4Y,3.1975
20231124,EUSA40 BGN Curncy,40Y,2.668
20231124,EUSA45 BGN Curncy,45Y,2.584
20231124,EUSA5 BGN Curncy,5Y,3.1395
20231124,EUSA50 BGN Curncy,50Y,2.512
20231124,EUSA6 BGN Curncy,6Y,3.111
20231124,EUSA7 BGN Curncy,7Y,3.1018
20231124,EUSA8 BGN Curncy,8Y,3.1023
20231124,EUSA9 BGN Curncy,9Y,3.1065
20231127,EUR006M Index,6M,4.05
20231127,EUSA1 BGN Curncy,1Y,3.9422
20231127,EUSA10 BGN Curncy,10Y,3.0385
20231127,EUSA11 BGN Curncy,11Y,3.054
20231127,EUSA12 BGN Curncy,12Y,3.07
20231127,EUSA15 BGN Curncy,15Y,3.093
20231127,EUSA1D BGN Curncy,1D,NaN
20231127,EUSA1F BGN Curncy,18M,3.6686
20231127,EUSA2 BGN Curncy,2Y,3.4808
20231127,EUSA20 BGN Curncy,20Y,3.018
20231127,EUSA25 BGN Curncy,25Y,2.91
20231127,EUSA3 BGN Curncy,3Y,3.226
20231127,EUSA30 BGN Curncy,30Y,2.805
20231127,EUSA35 BGN Curncy,35Y,2.717
20231127,EUSA4 BGN Curncy,4Y,3.1015
20231127,EUSA40 BGN Curncy,40Y,2.629
20231127,EUSA45 BGN Curncy,45Y,2.549
20231127,EUSA5 BGN Curncy,5Y,3.0436
20231127,EUSA50 BGN Curncy,50Y,2.483
20231127,EUSA6 BGN Curncy,6Y,3.0183
20231127,EUSA7 BGN Curncy,7Y,3.0113
20231127,EUSA8 BGN Curncy,8Y,3.013
20231127,EUSA9 BGN Curncy,9Y,3.0235
20231128,EUR006M Index,6M,4.026
20231128,EUSA1 BGN Curncy,1Y,3.898
20231128,EUSA10 BGN Curncy,10Y,2.985
20231128,EUSA11 BGN Curncy,11Y,3.004
20231128,EUSA12 BGN Curncy,12Y,3.021
20231128,EUSA15 BGN Curncy,15Y,3.049
20231128,EUSA1D BGN Curncy,1D,NaN
20231128,EUSA1F BGN Curncy,18M,3.608
20231128,EUSA2 BGN Curncy,2Y,3.4148
20231128,EUSA20 BGN Curncy,20Y,2.996
20231128,EUSA25 BGN Curncy,25Y,2.884
20231128,EUSA3 BGN Curncy,3Y,3.153
20231128,EUSA30 BGN Curncy,30Y,2.78
20231128,EUSA35 BGN Curncy,35Y,2.697
20231128,EUSA4 BGN Curncy,4Y,3.0321
20231128,EUSA40 BGN Curncy,40Y,2.617
20231128,EUSA45 BGN Curncy,45Y,2.5412
20231128,EUSA5 BGN Curncy,5Y,2.9787
20231128,EUSA50 BGN Curncy,50Y,2.4755
20231128,EUSA6 BGN Curncy,6Y,2.9588
20231128,EUSA7 BGN Curncy,7Y,2.9515
20231128,EUSA8 BGN Curncy,8Y,2.958
20231128,EUSA9 BGN Curncy,9Y,2.971
20231129,EUR006M Index,6M,4.05
20231129,EUSA1 BGN Curncy,1Y,3.8635
20231129,EUSA10 BGN Curncy,10Y,2.9276
20231129,EUSA11 BGN Curncy,11Y,2.955
20231129,EUSA12 BGN Curncy,12Y,2.973
20231129,EUSA15 BGN Curncy,15Y,3.002
20231129,EUSA1D BGN Curncy,1D,NaN
20231129,EUSA1F BGN Curncy,18M,3.558
20231129,EUSA2 BGN Curncy,2Y,3.3428
20231129,EUSA20 BGN Curncy,20Y,2.941
20231129,EUSA25 BGN Curncy,25Y,2.8395
20231129,EUSA3 BGN Curncy,3Y,3.0865
20231129,EUSA30 BGN Curncy,30Y,2.74
20231129,EUSA35 BGN Curncy,35Y,2.6599
20231129,EUSA4 BGN Curncy,4Y,2.9685
20231129,EUSA40 BGN Curncy,40Y,2.574
20231129,EUSA45 BGN Curncy,45Y,2.5037
20231129,EUSA5 BGN Curncy,5Y,2.917
20231129,EUSA50 BGN Curncy,50Y,2.4434
20231129,EUSA6 BGN Curncy,6Y,2.898
20231129,EUSA7 BGN Curncy,7Y,2.8954
20231129,EUSA8 BGN Curncy,8Y,2.9028
20231129,EUSA9 BGN Curncy,9Y,2.9165
20231130,EUR006M Index,6M,4.029
20231130,EUSA1 BGN Curncy,1Y,3.8347
20231130,EUSA10 BGN Curncy,10Y,2.9415
20231130,EUSA11 BGN Curncy,11Y,2.966
20231130,EUSA12 BGN Curncy,12Y,2.985
20231130,EUSA15 BGN Curncy,15Y,3.0117
20231130,EUSA1D BGN Curncy,1D,NaN
20231130,EUSA1F BGN Curncy,18M,3.5293
20231130,EUSA2 BGN Curncy,2Y,3.3188
20231130,EUSA20 BGN Curncy,20Y,2.956
20231130,EUSA25 BGN Curncy,25Y,2.844
20231130,EUSA3 BGN Curncy,3Y,3.0727
20231130,EUSA30 BGN Curncy,30Y,2.742
20231130,EUSA35 BGN Curncy,35Y,2.659
20231130,EUSA4 BGN Curncy,4Y,2.9648
20231130,EUSA40 BGN Curncy,40Y,2.583
20231130,EUSA45 BGN Curncy,45Y,2.5117
20231130,EUSA5 BGN Curncy,5Y,2.9235
20231130,EUSA50 BGN Curncy,50Y,2.4422
20231130,EUSA6 BGN Curncy,6Y,2.906
20231130,EUSA7 BGN Curncy,7Y,2.9072
20231130,EUSA8 BGN Curncy,8Y,2.9145
20231130,EUSA9 BGN Curncy,9Y,2.9283
20231201,EUR006M Index,6M,4.004
20231201,EUSA1 BGN Curncy,1Y,3.716
20231201,EUSA10 BGN Curncy,10Y,2.8578
20231201,EUSA11 BGN Curncy,11Y,2.881
20231201,EUSA12 BGN Curncy,12Y,2.8985
20231201,EUSA15 BGN Curncy,15Y,2.9345
20231201,EUSA1D BGN Curncy,1D,NaN
20231201,EUSA1F BGN Curncy,18M,3.385
20231201,EUSA2 BGN Curncy,2Y,3.176
20231201,EUSA20 BGN Curncy,20Y,2.87
20231201,EUSA25 BGN Curncy,25Y,2.7855
20231201,EUSA3 BGN Curncy,3Y,2.9318
20231201,EUSA30 BGN Curncy,30Y,2.691
20231201,EUSA35 BGN Curncy,35Y,2.612
20231201,EUSA4 BGN Curncy,4Y,2.839
20231201,EUSA40 BGN Curncy,40Y,2.5387
20231201,EUSA45 BGN Curncy,45Y,2.4643
20231201,EUSA5 BGN Curncy,5Y,2.801
20231201,EUSA50 BGN Curncy,50Y,2.404
20231201,EUSA6 BGN Curncy,6Y,2.7931
20231201,EUSA7 BGN Curncy,7Y,2.8006
20231201,EUSA8 BGN Curncy,8Y,2.8154
20231201,EUSA9 BGN Curncy,9Y,2.8337
20231204,EUR006M Index,6M,3.945
20231204,EUSA1 BGN Curncy,1Y,3.687
20231204,EUSA10 BGN Curncy,10Y,2.8305
20231204,EUSA11 BGN Curncy,11Y,2.8563
20231204,EUSA12 BGN Curncy,12Y,2.8742
20231204,EUSA15 BGN Curncy,15Y,2.9
20231204,EUSA1D BGN Curncy,1D,NaN
20231204,EUSA1F BGN Curncy,18M,3.376
20231204,EUSA2 BGN Curncy,2Y,3.1495
20231204,EUSA20 BGN Curncy,20Y,2.842
20231204,EUSA25 BGN Curncy,25Y,2.7455
20231204,EUSA3 BGN Curncy,3Y,2.927
20231204,EUSA30 BGN Curncy,30Y,2.655
20231204,EUSA35 BGN Curncy,35Y,2.5795
20231204,EUSA4 BGN Curncy,4Y,2.8307
20231204,EUSA40 BGN Curncy,40Y,2.503
20231204,EUSA45 BGN Curncy,45Y,2.4282
20231204,EUSA5 BGN Curncy,5Y,2.7961
20231204,EUSA50 BGN Curncy,50Y,2.3735
20231204,EUSA6 BGN Curncy,6Y,2.787
20231204,EUSA7 BGN Curncy,7Y,2.7896
20231204,EUSA8 BGN Curncy,8Y,2.8007
20231204,EUSA9 BGN Curncy,9Y,2.817
20231205,EUR006M Index,6M,3.953
20231205,EUSA1 BGN Curncy,1Y,3.6435
20231205,EUSA10 BGN Curncy,10Y,2.7273
20231205,EUSA11 BGN Curncy,11Y,2.744
20231205,EUSA12 BGN Curncy,12Y,2.759
20231205,EUSA15 BGN Curncy,15Y,2.777
20231205,EUSA1D BGN Curncy,1D,NaN
20231205,EUSA1F BGN Curncy,18M,3.3003
20231205,EUSA2 BGN Curncy,2Y,3.0769
20231205,EUSA20 BGN Curncy,20Y,2.718
20231205,EUSA25 BGN Curncy,25Y,2.608
20231205,EUSA3 BGN Curncy,3Y,2.8399
20231205,EUSA30 BGN Curncy,30Y,2.513
20231205,EUSA35 BGN Curncy,35Y,2.4352
20231205,EUSA4 BGN Curncy,4Y,2.738
20231205,EUSA40 BGN Curncy,40Y,2.3907
20231205,EUSA45 BGN Curncy,45Y,2.2857
20231205,EUSA5 BGN Curncy,5Y,2.7018
20231205,EUSA50 BGN Curncy,50Y,2.2334
20231205,EUSA6 BGN Curncy,6Y,2.691
20231205,EUSA7 BGN Curncy,7Y,2.6895
20231205,EUSA8 BGN Curncy,8Y,2.6985
20231205,EUSA9 BGN Curncy,9Y,2.712
20231206,EUR006M Index,6M,3.95
20231206,EUSA1 BGN Curncy,1Y,3.6468
20231206,EUSA10 BGN Curncy,10Y,2.6821
20231206,EUSA11 BGN Curncy,11Y,2.703
20231206,EUSA12 BGN Curncy,12Y,2.715
20231206,EUSA15 BGN Curncy,15Y,2.73
20231206,EUSA1D BGN Curncy,1D,NaN
20231206,EUSA1F BGN Curncy,18M,3.3047
20231206,EUSA2 BGN Curncy,2Y,3.08
20231206,EUSA20 BGN Curncy,20Y,2.656
20231206,EUSA25 BGN Curncy,25Y,2.547
20231206,EUSA3 BGN Curncy,3Y,2.835
20231206,EUSA30 BGN Curncy,30Y,2.449
20231206,EUSA35 BGN Curncy,35Y,2.373
20231206,EUSA4 BGN Curncy,4Y,2.727
20231206,EUSA40 BGN Curncy,40Y,2.301
20231206,EUSA45 BGN Curncy,45Y,2.2283
20231206,EUSA5 BGN Curncy,5Y,2.6802
20231206,EUSA50 BGN Curncy,50Y,2.1665
20231206,EUSA6 BGN Curncy,6Y,2.6615
20231206,EUSA7 BGN Curncy,7Y,2.6577
20231206,EUSA8 BGN Curncy,8Y,2.663
20231206,EUSA9 BGN Curncy,9Y,2.674
20231207,EUR006M Index,6M,3.948
20231207,EUSA1 BGN Curncy,1Y,3.6374
20231207,EUSA10 BGN Curncy,10Y,2.6712
20231207,EUSA11 BGN Curncy,11Y,2.6895
20231207,EUSA12 BGN Curncy,12Y,2.7042
20231207,EUSA15 BGN Curncy,15Y,2.724
20231207,EUSA1D BGN Curncy,1D,NaN
20231207,EUSA1F BGN Curncy,18M,3.2927
20231207,EUSA2 BGN Curncy,2Y,3.0644
20231207,EUSA20 BGN Curncy,20Y,2.656
20231207,EUSA25 BGN Curncy,25Y,2.557
20231207,EUSA3 BGN Curncy,3Y,2.811
20231207,EUSA30 BGN Curncy,30Y,2.464
20231207,EUSA35 BGN Curncy,35Y,2.3878
20231207,EUSA4 BGN Curncy,4Y,2.7003
20231207,EUSA40 BGN Curncy,40Y,2.318
20231207,EUSA45 BGN Curncy,45Y,2.245
20231207,EUSA5 BGN Curncy,5Y,2.6516
20231207,EUSA50 BGN Curncy,50Y,2.1833
20231207,EUSA6 BGN Curncy,6Y,2.6361
20231207,EUSA7 BGN Curncy,7Y,2.6348
20231207,EUSA8 BGN Curncy,8Y,2.643
20231207,EUSA9 BGN Curncy,9Y,2.655
20231208,EUR006M Index,6M,3.935
20231208,EUSA1 BGN Curncy,1Y,3.6715
20231208,EUSA10 BGN Curncy,10Y,2.744
20231208,EUSA11 BGN Curncy,11Y,2.7605
20231208,EUSA12 BGN Curncy,12Y,2.774
20231208,EUSA15 BGN Curncy,15Y,2.791
20231208,EUSA1D BGN Curncy,1D,NaN
20231208,EUSA1F BGN Curncy,18M,3.3412
20231208,EUSA2 BGN Curncy,2Y,3.125
20231208,EUSA20 BGN Curncy,20Y,2.7135
20231208,EUSA25 BGN Curncy,25Y,2.605
20231208,EUSA3 BGN Curncy,3Y,2.8784
20231208,EUSA30 BGN Curncy,30Y,2.514
20231208,EUSA35 BGN Curncy,35Y,2.4369
20231208,EUSA4 BGN Curncy,4Y,2.7712
20231208,EUSA40 BGN Curncy,40Y,2.3585
20231208,EUSA45 BGN Curncy,45Y,2.2965
20231208,EUSA5 BGN Curncy,5Y,2.7249
20231208,EUSA50 BGN Curncy,50Y,2.2283
20231208,EUSA6 BGN Curncy,6Y,2.7088
20231208,EUSA7 BGN Curncy,7Y,2.7095
20231208,EUSA8 BGN Curncy,8Y,2.7167
20231208,EUSA9 BGN Curncy,9Y,2.7227
20231211,EUR006M Index,6M,3.955
20231211,EUSA1 BGN Curncy,1Y,3.6922
20231211,EUSA10 BGN Curncy,10Y,2.7517
20231211,EUSA11 BGN Curncy,11Y,2.7685
20231211,EUSA12 BGN Curncy,12Y,2.7828
20231211,EUSA15 BGN Curncy,15Y,2.797
20231211,EUSA1D BGN Curncy,1D,NaN
20231211,EUSA1F BGN Curncy,18M,3.3587
20231211,EUSA2 BGN Curncy,2Y,3.1452
20231211,EUSA20 BGN Curncy,20Y,2.7292
20231211,EUSA25 BGN Curncy,25Y,2.6202
20231211,EUSA3 BGN Curncy,3Y,2.896
20231211,EUSA30 BGN Curncy,30Y,2.515
20231211,EUSA35 BGN Curncy,35Y,2.4376
20231211,EUSA4 BGN Curncy,4Y,2.7835
20231211,EUSA40 BGN Curncy,40Y,2.36
20231211,EUSA45 BGN Curncy,45Y,2.288
20231211,EUSA5 BGN Curncy,5Y,2.7359
20231211,EUSA50 BGN Curncy,50Y,2.226
20231211,EUSA6 BGN Curncy,6Y,2.7203
20231211,EUSA7 BGN Curncy,7Y,2.7185
20231211,EUSA8 BGN Curncy,8Y,2.7225
20231211,EUSA9 BGN Curncy,9Y,2.737
20231212,EUR006M Index,6M,3.96
20231212,EUSA1 BGN Curncy,1Y,3.6898
20231212,EUSA10 BGN Curncy,10Y,2.7063
20231212,EUSA11 BGN Curncy,11Y,2.72
20231212,EUSA12 BGN Curncy,12Y,2.7325
20231212,EUSA15 BGN Curncy,15Y,2.748
20231212,EUSA1D BGN Curncy,1D,NaN
20231212,EUSA1F BGN Curncy,18M,3.3537
20231212,EUSA2 BGN Curncy,2Y,3.1497
20231212,EUSA20 BGN Curncy,20Y,2.6853
20231212,EUSA25 BGN Curncy,25Y,2.5677
20231212,EUSA3 BGN Curncy,3Y,2.8955
20231212,EUSA30 BGN Curncy,30Y,2.463
20231212,EUSA35 BGN Curncy,35Y,2.383
20231212,EUSA4 BGN Curncy,4Y,2.7705
20231212,EUSA40 BGN Curncy,40Y,2.3064
20231212,EUSA45 BGN Curncy,45Y,2.219
20231212,EUSA5 BGN Curncy,5Y,2.7107
20231212,EUSA50 BGN Curncy,50Y,2.1643
20231212,EUSA6 BGN Curncy,6Y,2.6911
20231212,EUSA7 BGN Curncy,7Y,2.681
20231212,EUSA8 BGN Curncy,8Y,2.6867
20231212,EUSA9 BGN Curncy,9Y,2.694
20231213,EUR006M Index,6M,3.945
20231213,EUSA1 BGN Curncy,1Y,3.6565
20231213,EUSA10 BGN Curncy,10Y,2.6435
20231213,EUSA11 BGN Curncy,11Y,2.6585
20231213,EUSA12 BGN Curncy,12Y,2.671
20231213,EUSA15 BGN Curncy,15Y,2.688
20231213,EUSA1D BGN Curncy,1D,NaN
20231213,EUSA1F BGN Curncy,18M,3.317
20231213,EUSA2 BGN Curncy,2Y,3.0936
20231213,EUSA20 BGN Curncy,20Y,2.625
20231213,EUSA25 BGN Curncy,25Y,2.505
20231213,EUSA3 BGN Curncy,3Y,2.8423
20231213,EUSA30 BGN Curncy,30Y,2.405
20231213,EUSA35 BGN Curncy,35Y,2.324
20231213,EUSA4 BGN Curncy,4Y,2.722
20231213,EUSA40 BGN Curncy,40Y,2.253
20231213,EUSA45 BGN Curncy,45Y,2.178
20231213,EUSA5 BGN Curncy,5Y,2.6649
20231213,EUSA50 BGN Curncy,50Y,2.107
20231213,EUSA6 BGN Curncy,6Y,2.6378
20231213,EUSA7 BGN Curncy,7Y,2.6267
20231213,EUSA8 BGN Curncy,8Y,2.6277
20231213,EUSA9 BGN Curncy,9Y,2.6332
20231214,EUR006M Index,6M,3.938
20231214,EUSA1 BGN Curncy,1Y,3.5924
20231214,EUSA10 BGN Curncy,10Y,2.59
20231214,EUSA11 BGN Curncy,11Y,2.6041
20231214,EUSA12 BGN Curncy,12Y,2.6215
20231214,EUSA15 BGN Curncy,15Y,2.6451
20231214,EUSA1D BGN Curncy,1D,NaN
20231214,EUSA1F BGN Curncy,18M,3.256
20231214,EUSA2 BGN Curncy,2Y,2.9945
20231214,EUSA20 BGN Curncy,20Y,2.607
20231214,EUSA25 BGN Curncy,25Y,2.5003
20231214,EUSA3 BGN Curncy,3Y,2.7327
20231214,EUSA30 BGN Curncy,30Y,2.396
20231214,EUSA35 BGN Curncy,35Y,2.314
20231214,EUSA4 BGN Curncy,4Y,2.6185
20231214,EUSA40 BGN Curncy,40Y,2.2552
20231214,EUSA45 BGN Curncy,45Y,2.162
20231214,EUSA5 BGN Curncy,5Y,2.5705
20231214,EUSA50 BGN Curncy,50Y,2.1
20231214,EUSA6 BGN Curncy,6Y,2.549
20231214,EUSA7 BGN Curncy,7Y,2.55
20231214,EUSA8 BGN Curncy,8Y,2.5613
20231214,EUSA9 BGN Curncy,9Y,2.567
20231215,EUR006M Index,6M,3.912
20231215,EUSA1 BGN Curncy,1Y,3.559
20231215,EUSA10 BGN Curncy,10Y,2.4851
20231215,EUSA11 BGN Curncy,11Y,2.5097
20231215,EUSA12 BGN Curncy,12Y,2.517
20231215,EUSA15 BGN Curncy,15Y,2.5465
20231215,EUSA1D BGN Curncy,1D,NaN
20231215,EUSA1F BGN Curncy,18M,3.197
20231215,EUSA2 BGN Curncy,2Y,2.9267
20231215,EUSA20 BGN Curncy,20Y,2.492
20231215,EUSA25 BGN Curncy,25Y,2.388
20231215,EUSA3 BGN Curncy,3Y,2.663
20231215,EUSA30 BGN Curncy,30Y,2.295
20231215,EUSA35 BGN Curncy,35Y,2.219
20231215,EUSA4 BGN Curncy,4Y,2.5443
20231215,EUSA40 BGN Curncy,40Y,2.1442
20231215,EUSA45 BGN Curncy,45Y,2.0654
20231215,EUSA5 BGN Curncy,5Y,2.494
20231215,EUSA50 BGN Curncy,50Y,2.009
20231215,EUSA6 BGN Curncy,6Y,2.478
20231215,EUSA7 BGN Curncy,7Y,2.4671
20231215,EUSA8 BGN Curncy,8Y,2.4709
20231215,EUSA9 BGN Curncy,9Y,2.483
20231218,EUR006M Index,6M,3.904
20231218,EUSA1 BGN Curncy,1Y,3.5747
20231218,EUSA10 BGN Curncy,10Y,2.546
20231218,EUSA11 BGN Curncy,11Y,2.563
20231218,EUSA12 BGN Curncy,12Y,2.578
20231218,EUSA15 BGN Curncy,15Y,2.6
20231218,EUSA1D BGN Curncy,1D,NaN
20231218,EUSA1F BGN Curncy,18M,3.1988
20231218,EUSA2 BGN Curncy,2Y,2.962
20231218,EUSA20 BGN Curncy,20Y,2.54
20231218,EUSA25 BGN Curncy,25Y,2.446
20231218,EUSA3 BGN Curncy,3Y,2.705
